"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99401899999","2023-05-02T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10124,1","1,1,009,1,+999,9","5,99,0051,1,999","+158,1","SYN080LJAC1 46/// /2508 10141 40124 51009 90600 222// 00158 333 91210 555 11009 22009="
"99401899999","2023-05-02T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10129,1","3,1,008,1,+999,9","5,99,0057,1,999","+158,1","SYN080LJAC1 46/// /2409 10140 40129 53008 90700 222// 00158 333 91211 555 11009 22010="
"99401899999","2023-05-02T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10127,1","4,1,000,1,+999,9","5,99,0062,1,999","+157,1","SYN080LJAC1 46/// /2611 10139 40127 54000 90800 222// 00157 333 91212 555 11011 22012="
"99401899999","2023-05-02T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10125,1","9,9,000,1,+999,9","5,99,0041,1,999","+157,1","SYN080LJAC1 46/// /2406 10140 40125 50000 90900 222// 00157 333 91208 555 11006 22007="
"99401899999","2023-05-02T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10124,1","7,1,005,1,+999,9","5,99,0057,1,999","+157,1","SYN080LJAC1 46/// /2509 10138 40124 57005 91000 222// 00157 333 91211 555 11009 22010="
"99401899999","2023-05-02T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10125,1","4,1,000,1,+999,9","5,99,0062,1,999","+157,1","SYN080LJAC1 46/// /2708 10137 40125 54000 91100 222// 00157 333 91212 555 11009 22009="
"99401899999","2023-05-02T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","10125,1","4,1,000,1,+999,9","5,99,0057,1,999","+157,1","SYN080LJAC1 46/// /2610 10136 40125 54000 91200 222// 00157 333 91211 555 11010 22011="
"99401899999","2023-05-02T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10127,1","2,1,003,1,+999,9","5,99,0057,1,999",,"SYN068LJAC1 46/// /2508 10137 40127 52003 91300 333 91211 555 11008 22008="
"99401899999","2023-05-02T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10131,1","3,1,006,1,+999,9","5,99,0046,1,999","+157,1","SYN080LJAC1 46/// /2507 10135 40131 53006 91400 222// 00157 333 91209 555 11007 22008="
"99401899999","2023-05-02T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10133,1","2,1,008,1,+999,9",,"+158,1","SYN054LJAC1 46/// ///// 10139 40133 52008 91500 222// 00158="
"99401899999","2023-05-02T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10137,1","2,1,010,1,+999,9","5,99,0051,1,999","+159,1","SYN080LJAC1 46/// /2608 10137 40137 52010 91600 222// 00159 333 91210 555 11008 22009="
"99401899999","2023-05-02T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10137,1",,"5,99,0046,1,999","+159,1","SYN074LJAC1 46/// /2907 10142 40137 91636 222// 00159 333 91209 555 11007 22008="
"99401899999","2023-05-02T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10138,1","1,1,005,1,+999,9","5,99,0036,1,999","+161,1","SYN080LJAC1 46/// /3005 10149 40138 51005 91800 222// 00161 333 91207 555 11005 22006="
"99401899999","2023-05-02T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10138,1",,"5,99,0046,1,999","+162,1","SYN074LJAC1 46/// /2907 10146 40138 91836 222// 00162 333 91209 555 11007 22008="
"99401899999","2023-05-02T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10137,1","4,1,000,1,+999,9",,"+165,1","SYN054LJAC1 46/// ///// 10147 40137 54000 92000 222// 00165="
"99401899999","2023-05-02T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10136,1","4,1,000,1,+999,9","5,99,0046,1,999","+167,1","SYN080LJAC1 46/// /2906 10152 40136 54000 92100 222// 00167 333 91209 555 11006 22007="
"99401899999","2023-05-02T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10134,1","7,1,005,1,+999,9","5,99,0046,1,999","+171,1","SYN080LJAC1 46/// /2907 10150 40134 57005 92200 222// 00171 333 91209 555 11008 22008="
"99401899999","2023-05-02T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10129,1","8,1,008,1,+999,9","5,99,0046,1,999","+169,1","SYN080LJAC1 46/// /3006 10149 40129 58008 92300 222// 00169 333 91209 555 11006 22007="
"99401899999","2023-05-03T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10130,1","7,1,006,1,+999,9","5,99,0046,1,999","+172,1","SYN080LJAC1 46/// /2708 10146 40130 57006 90000 222// 00172 333 91209 555 11008 22009="
"99401899999","2023-05-03T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10131,1","6,1,003,1,+999,9","5,99,0051,1,999","+168,1","SYN080LJAC1 46/// /2909 10145 40131 56003 90100 222// 00168 333 91210 555 11009 22010="
"99401899999","2023-05-03T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10133,1","2,1,004,1,+999,9","5,99,0036,1,999","+167,1","SYN080LJAC1 46/// /2906 10143 40133 52004 90200 222// 00167 333 91207 555 11006 22007="
"99401899999","2023-05-03T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10137,1","3,1,007,1,+999,9","5,99,0041,1,999","+167,1","SYN080LJAC1 46/// /3006 10141 40137 53007 90300 222// 00167 333 91208 555 11006 22007="
"99401899999","2023-05-03T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","290,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10139,1","2,1,008,1,+999,9","5,99,0026,1,999","+161,1","SYN080LJAC1 46/// /2904 10141 40139 52008 90400 222// 00161 333 91205 555 11004 22005="
"99401899999","2023-05-03T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","210,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10140,1","1,1,007,1,+999,9","5,99,0010,1,999","+143,1","SYN080LJAC1 46/// /2101 10138 40140 51007 90500 222// 00143 333 91202 555 11001 22001="
"99401899999","2023-05-03T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10138,1","4,1,000,1,+999,9","5,99,0015,1,999","+158,1","SYN080LJAC1 46/// /1602 10134 40138 54000 90600 222// 00158 333 91203 555 11002 22002="
"99401899999","2023-05-03T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10137,1","4,1,000,1,+999,9","5,99,0015,1,999","+165,1","SYN080LJAC1 46/// /1603 10132 40137 54000 90700 222// 00165 333 91203 555 11003 22003="
"99401899999","2023-05-03T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","140,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10131,1","8,1,009,1,+999,9","5,99,0010,1,999","+165,1","SYN080LJAC1 46/// /1401 10129 40131 58009 90800 222// 00165 333 91202 555 11001 22001="
"99401899999","2023-05-03T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","10125,1","8,1,013,1,+999,9","5,99,0036,1,999","+164,1","SYN080LJAC1 46/// /1006 10129 40125 58013 90900 222// 00164 333 91207 555 11006 22007="
"99401899999","2023-05-03T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10122,1","6,1,015,1,+999,9","5,99,0021,1,999","+164,1","SYN080LJAC1 46/// /0903 10131 40122 56015 91000 222// 00164 333 91204 555 11003 22004="
"99401899999","2023-05-03T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","10121,1","6,1,010,1,+999,9","5,99,0026,1,999","+161,1","SYN080LJAC1 46/// /0604 10126 40121 56010 91100 222// 00161 333 91205 555 11004 22004="
"99401899999","2023-05-03T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10120,1","6,1,005,1,+999,9","5,99,0031,1,999","+156,1","SYN080LJAC1 46/// /0904 10125 40120 56005 91200 222// 00156 333 91206 555 11004 22005="
"99401899999","2023-05-03T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10124,1","5,1,000,1,+999,9","5,99,0031,1,999","+148,1","SYN080LJAC1 46/// /1005 10122 40124 55000 91300 222// 00148 333 91206 555 11006 22006="
"99401899999","2023-05-03T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","10126,1",,"5,99,0041,1,999","+148,1","SYN074LJAC1 46/// /1007 10122 40126 91342 222// 00148 333 91208 555 11007 22008="
"99401899999","2023-05-03T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10131,1","1,1,011,1,+999,9","5,99,0021,1,999","+145,1","SYN080LJAC1 46/// /0403 10131 40131 51011 91500 222// 00145 333 91204 555 11003 22004="
"99401899999","2023-05-03T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10131,1","1,1,007,1,+999,9","5,99,0015,1,999","+153,1","SYN080LJAC1 46/// /3302 10142 40131 51007 91600 222// 00153 333 91203 555 11002 22002="
"99401899999","2023-05-03T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10132,1","1,1,004,1,+999,9","5,99,0015,1,999","+154,1","SYN080LJAC1 46/// /2703 10144 40132 51004 91700 222// 00154 333 91203 555 11003 22003="
"99401899999","2023-05-03T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10134,1","2,1,003,1,+999,9","5,99,0041,1,999","+152,1","SYN080LJAC1 46/// /2507 10142 40134 52003 91800 222// 00152 333 91208 555 11008 22008="
"99401899999","2023-05-03T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10133,1","4,1,000,1,+999,9","5,99,0046,1,999",,"SYN068LJAC1 46/// /2507 10144 40133 54000 91900 333 91209 555 11008 22008="
"99401899999","2023-05-03T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10133,1","4,1,000,1,+999,9","5,99,0051,1,999","+162,1","SYN080LJAC1 46/// /2408 10145 40133 54000 92000 222// 00162 333 91210 555 11008 22009="
"99401899999","2023-05-03T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10128,1","8,1,006,1,+999,9","5,99,0051,1,999","+167,1","SYN080LJAC1 46/// /2408 10146 40128 58006 92100 222// 00167 333 91210 555 11008 22009="
"99401899999","2023-05-03T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10124,1","8,1,009,1,+999,9","5,99,0057,1,999","+163,1","SYN080LJAC1 46/// /2510 10146 40124 58009 92200 222// 00163 333 91211 555 11010 22011="
"99401899999","2023-05-03T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10120,1","6,1,013,1,+999,9","5,99,0062,1,999","+167,1","SYN080LJAC1 46/// /2511 10147 40120 56013 92300 222// 00167 333 91212 555 11011 22012="
"99401899999","2023-05-04T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10121,1","6,1,007,1,+999,9","5,99,0072,1,999","+170,1","SYN080LJAC1 46/// /2512 10146 40121 56007 90000 222// 00170 333 91214 555 11012 22013="
"99401899999","2023-05-04T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10123,1","5,1,000,1,+999,9","5,99,0062,1,999","+170,1","SYN080LJAC1 46/// /2510 1//// 40123 55000 90100 222// 00170 333 91212 555 11010 22011="
"99401899999","2023-05-04T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10123,1","2,1,003,1,+999,9","5,99,0057,1,999","+151,1","SYN080LJAC1 46/// /2510 10145 40123 52003 90200 222// 00151 333 91211 555 11010 22011="
"99401899999","2023-05-04T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10123,1","4,1,000,1,+999,9","5,99,0031,1,999","+151,1","SYN080LJAC1 46/// /2104 10143 40123 54000 90300 222// 00151 333 91206 555 11004 22005="
"99401899999","2023-05-04T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10123,1","4,1,000,1,+999,9","5,99,0026,1,999","+167,1","SYN080LJAC1 46/// /1503 10139 40123 54000 90400 222// 00167 333 91205 555 11003 22004="
"99401899999","2023-05-04T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10127,1","3,1,004,1,+999,9","5,99,0036,1,999","+163,1","SYN080LJAC1 46/// /1705 10137 40127 53004 90500 222// 00163 333 91207 555 11006 22006="
"99401899999","2023-05-04T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","180,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10127,1","2,1,004,1,+999,9","5,99,0062,1,999","+161,1","SYN080LJAC1 46/// /1808 10143 40127 52004 90600 222// 00161 333 91212 555 11008 22009="
"99401899999","2023-05-04T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10125,1","9,9,000,1,+999,9","5,99,0041,1,999","+160,1","SYN080LJAC1 46/// /2206 10142 40125 50000 90700 222// 00160 333 91208 555 11006 22007="
"99401899999","2023-05-04T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10122,1","8,1,005,1,+999,9","5,99,0041,1,999","+160,1","SYN080LJAC1 46/// /1807 10140 40122 58005 90800 222// 00160 333 91208 555 11007 22007="
"99401899999","2023-05-04T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10116,1","8,1,011,1,+999,9","5,99,0051,1,999","+159,1","SYN080LJAC1 46/// /1806 10141 40116 58011 90900 222// 00159 333 91210 555 11006 22006="
"99401899999","2023-05-04T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10116,1","6,1,009,1,+999,9","5,99,0072,1,999","+159,1","SYN080LJAC1 46/// /2111 10145 40116 56009 91000 222// 00159 333 91214 555 11011 22012="
"99401899999","2023-05-04T11:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10113,1","6,1,009,1,+999,9","5,99,0072,1,999","+159,1","SYN080LJAC1 46/// /1911 10143 40113 56009 91100 222// 00159 333 91214 555 11011 22012="
"99401899999","2023-05-04T12:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10113,1","7,1,003,1,+999,9","5,99,0088,1,999","+159,1","SYN080LJAC1 46/// /1911 10143 40113 57003 91200 222// 00159 333 91217 555 11012 22013="
"99401899999","2023-05-04T13:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","200,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10117,1","5,1,000,1,+999,9","5,99,0118,1,999","+159,1","SYN080LJAC1 46/// /2016 10139 40117 55000 91300 222// 00159 333 91223 555 11016 22018="
"99401899999","2023-05-04T14:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10124,1","3,1,011,1,+999,9","5,99,0082,1,999","+159,1","SYN080LJAC1 46/// /1914 10139 40124 53011 91400 222// 00159 333 91216 555 11015 22016="
"99401899999","2023-05-04T15:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10130,1","3,1,017,1,+999,9","5,99,0077,1,999","+158,1","SYN080LJAC1 46/// /1912 10139 40130 53017 91500 222// 00158 333 91215 555 11012 22013="
"99401899999","2023-05-04T16:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10137,1","2,1,020,1,+999,9","5,99,0103,1,999","+157,1","SYN080LJAC1 46/// /1913 10139 40137 52020 91600 222// 00157 333 91220 555 11013 22014="
"99401899999","2023-05-04T17:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","220,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10142,1","1,1,018,1,+999,9","5,99,0093,1,999","+158,1","SYN080LJAC1 46/// /2214 10149 40142 51018 91700 222// 00158 333 91218 555 11014 22015="
"99401899999","2023-05-04T18:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10148,1","1,1,018,1,+999,9","5,99,0088,1,999","+159,1","SYN080LJAC1 46/// /2515 10144 40148 51018 91800 222// 00159 333 91217 555 11015 22016="
"99401899999","2023-05-04T19:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10152,1","1,1,015,1,+999,9","5,99,0072,1,999","+160,1","SYN080LJAC1 46/// /2412 10147 40152 51015 91900 222// 00160 333 91214 555 11012 22013="
"99401899999","2023-05-04T20:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10155,1","1,1,013,1,+999,9","5,99,0062,1,999","+159,1","SYN080LJAC1 46/// /2311 10149 40155 51013 92000 222// 00159 333 91212 555 11011 22012="
"99401899999","2023-05-04T21:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10156,1","1,1,008,1,+999,9","5,99,0062,1,999","+159,1","SYN080LJAC1 46/// /2309 10150 40156 51008 92100 222// 00159 333 91212 555 11010 22010="
"99401899999","2023-05-04T22:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0151,1","+9999,9","10154,1","9,9,000,1,+999,9","5,99,0057,1,999","+161,1","SYN080LJAC1 46/// /2408 10151 40154 50000 92200 222// 00161 333 91211 555 11008 22009="
"99401899999","2023-05-04T23:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10151,1","8,1,004,1,+999,9","5,99,0046,1,999","+164,1","SYN080LJAC1 46/// /2507 10150 40151 58004 92300 222// 00164 333 91209 555 11008 22008="
"99401899999","2023-05-05T00:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10150,1","7,1,006,1,+999,9","5,99,0046,1,999","+164,1","SYN080LJAC1 46/// /2408 10149 40150 57006 90000 222// 00164 333 91209 555 11009 22009="
"99401899999","2023-05-05T01:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10150,1","6,1,004,1,+999,9","5,99,0041,1,999","+165,1","SYN080LJAC1 46/// /2406 10149 40150 56004 90100 222// 00165 333 91208 555 11007 22007="
"99401899999","2023-05-05T02:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10151,1","4,1,000,1,+999,9","5,99,0036,1,999","+165,1","SYN080LJAC1 46/// /2405 10147 40151 54000 90200 222// 00165 333 91207 555 11005 22006="
"99401899999","2023-05-05T03:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10157,1","3,1,007,1,+999,9","5,99,0041,1,999","+164,1","SYN080LJAC1 46/// /2306 10147 40157 53007 90300 222// 00164 333 91208 555 11006 22007="
"99401899999","2023-05-05T04:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10163,1","3,1,013,1,+999,9","5,99,0046,1,999",,"SYN068LJAC1 46/// /2407 10147 40163 53013 90400 333 91209 555 11007 22008="
"99401899999","2023-05-05T05:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10165,1","1,1,014,1,+999,9","5,99,0031,1,999","+165,1","SYN080LJAC1 46/// /2506 10147 40165 51014 90500 222// 00165 333 91206 555 11006 22006="
"99401899999","2023-05-05T06:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10166,1",,"5,99,0036,1,999","+164,1","SYN074LJAC1 46/// /2304 10147 40166 90536 222// 00164 333 91207 555 11004 22005="
"99401899999","2023-05-05T07:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10164,1","4,1,000,1,+999,9","5,99,0021,1,999","+164,1","SYN080LJAC1 46/// /1603 10141 40164 54000 90700 222// 00164 333 91204 555 11003 22003="
"99401899999","2023-05-05T08:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10162,1",,"5,99,0026,1,999","+164,1","SYN074LJAC1 46/// /1604 10140 40162 90748 222// 00164 333 91205 555 11004 22004="
"99401899999","2023-05-05T09:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","10160,1",,"5,99,0026,1,999","+164,1","SYN074LJAC1 46/// /1904 10143 40160 90854 222// 00164 333 91205 555 11004 22004="
"99401899999","2023-05-05T10:00:00","4","32.867","-117.258","2.0","LA JOLLA, CA US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10157,1","7,1,007,1,+999,9","5,99,0036,1,999","+164,1","SYN080LJAC1 46/// /2005 10140 40157 57007 91000 222// 00164 333 91207 555 11005 22006="
